"name","size"
"typeB_shizuoka_2021_01.zip",335119589
"typeB_ehime_2021_01.zip",412377567
"typeB_hiroshima_2021_01.zip",188546295
"typeB_kagawa_2021_01.zip",179425432
"typeB_nara_2021_01.zip",787401298
"typeB_okayama_2021_01.zip",234520129
"typeB_shimane_2021_01.zip",247099784
"typeB_tokushima_2021_01.zip",171041209
"typeB_tottori_2021_01.zip",289274734
"typeB_wakayama_2021_01.zip",341881186
"typeB_yamaguchi_2021_01.zip",188990203
"typeB_fukuoka_2021_01.zip",1290010547
"typeB_kagoshima_2021_01.zip",479507084
"typeB_kochi_2021_01.zip",272735772
"typeB_kumamoto_2021_01.zip",610927515
"typeB_miyazaki_2021_01.zip",401065988
"typeB_nagasaki_2021_01.zip",138306558
"typeB_oita_2021_01.zip",389078924
"typeB_okinawa_2021_01.zip",367911998
"typeB_saga_2021_01.zip",186430268
"typeB_akita_2021_02.zip",87136484
"typeB_aomori_2021_02.zip",396211007
"typeB_asahikawa_2021_02.zip",246704934
"typeB_fukushima_2021_02.zip",274310909
"typeB_hakodate_2021_02.zip",211235156
"typeB_ibaraki_2021_02.zip",729120715
"typeB_iwate_2021_02.zip",603884900
"typeB_kitami_2021_02.zip",174534538
"typeB_kushiro_2021_02.zip",283439797
"typeB_miyagi_2021_02.zip",513109791
"typeB_sapporo_2021_02.zip",1023595235
"typeB_yamagata_2021_02.zip",333740184
"typeB_niigata_2021_02.zip",484891275
"typeB_nagano_2021_02.zip",631249133
"typeB_fukui_2021_02.zip",216859795
"typeB_gifu_2021_02.zip",145951583
"typeB_ishikawa_2021_02.zip",310587536
"typeB_shizuoka_2021_02.zip",292874154
"typeB_aichi_2021_02.zip",324158239
"typeB_hyogo_2021_02.zip",446689570
"typeB_kyoto_2021_02.zip",543468588
"typeB_mie_2021_02.zip",208747174
"typeB_osaka_2021_02.zip",1070349106
"typeB_shiga_2021_02.zip",263695846
"typeB_ehime_2021_02.zip",365610559
"typeB_fukuoka_2021_02.zip",1138371650
"typeB_hiroshima_2021_02.zip",167343943
"typeB_kagawa_2021_02.zip",156458440
"typeB_kochi_2021_02.zip",240710894
"typeB_nara_2021_02.zip",692010349
"typeB_okayama_2021_02.zip",208814148
"typeB_saga_2021_02.zip",162849930
"typeB_shimane_2021_02.zip",221753611
"typeB_tokushima_2021_02.zip",152065183
"typeB_tottori_2021_02.zip",256115129
"typeB_wakayama_2021_02.zip",299370475
"typeB_yamaguchi_2021_02.zip",168987989
"typeB_kumamoto_2021_02.zip",542324321
"typeB_nagasaki_2021_02.zip",123662798
"typeB_kagoshima_2021_02.zip",430044373
"typeB_miyazaki_2021_02.zip",354427855
"typeB_oita_2021_02.zip",343841506
"typeB_okinawa_2021_02.zip",325304952
"typeB_tochigi_2021_02.zip",12992683
"typeB_tokyo_2021_02.zip",224849637
"typeB_yamanashi_2021_02.zip",8481762
"typeB_kanagawa_2021_02.zip",281621318
"typeB_gumma_2021_02.zip",84603874
"typeB_saitama_2021_02.zip",123594369
"typeB_chiba_2021_02.zip",120071897
"typeB_toyama_2021_02.zip",341602204
"typeB_akita_2021_03.zip",7263560
"typeB_aomori_2021_03.zip",78248605
"typeB_asahikawa_2021_03.zip",22893966
"typeB_fukushima_2021_03.zip",57160798
"typeB_hakodate_2021_03.zip",21355852
"typeB_ibaraki_2021_03.zip",180698751
"typeB_iwate_2021_03.zip",146154277
"typeB_kitami_2021_03.zip",14472125
"typeB_kushiro_2021_03.zip",60940011
"typeB_miyagi_2021_03.zip",133591682
"typeB_sapporo_2021_03.zip",226351533
"typeB_yamagata_2021_03.zip",62117569
"typeB_chiba_2021_03.zip",132109174
"typeB_gumma_2021_03.zip",93761037
"typeB_kanagawa_2021_03.zip",311423790
"typeB_nagano_2021_03.zip",136889206
"typeB_niigata_2021_03.zip",100345666
"typeB_saitama_2021_03.zip",141372057
"typeB_tochigi_2021_03.zip",13538741
"typeB_tokyo_2021_03.zip",253016348
"typeB_toyama_2021_03.zip",73253753
"typeB_yamanashi_2021_03.zip",8540556
"typeB_aichi_2021_03.zip",57959348
"typeB_fukui_2021_03.zip",21142575
"typeB_gifu_2021_03.zip",14906662
"typeB_hyogo_2021_03.zip",106850098
"typeB_ishikawa_2021_03.zip",66777665
"typeB_kyoto_2021_03.zip",119122626
"typeB_mie_2021_03.zip",19358459
"typeB_osaka_2021_03.zip",268462385
"typeB_shiga_2021_03.zip",59051562
"typeB_shizuoka_2021_03.zip",67097726
"typeB_ehime_2021_03.zip",84516905
"typeB_hiroshima_2021_03.zip",16212292
"typeB_kagawa_2021_03.zip",15797055
"typeB_nara_2021_03.zip",148269160
"typeB_okayama_2021_03.zip",21197700
"typeB_shimane_2021_03.zip",22846595
"typeB_tokushima_2021_03.zip",14924361
"typeB_tottori_2021_03.zip",47832658
"typeB_wakayama_2021_03.zip",71521233
"typeB_yamaguchi_2021_03.zip",15583978
"typeB_fukuoka_2021_03.zip",270874976
"typeB_kagoshima_2021_03.zip",98933541
"typeB_kochi_2021_03.zip",35649461
"typeB_kumamoto_2021_03.zip",135208412
"typeB_miyazaki_2021_03.zip",82265287
"typeB_nagasaki_2021_03.zip",12036281
"typeB_oita_2021_03.zip",80101374
"typeB_okinawa_2021_03.zip",74496518
"typeB_saga_2021_03.zip",14114223
"typeB_akita_2021_04.zip",7479746
"typeB_aomori_2021_04.zip",75559592
"typeB_fukushima_2021_04.zip",55620491
"typeB_ibaraki_2021_04.zip",176677156
"typeB_iwate_2021_04.zip",141472181
"typeB_kitami_2021_04.zip",13977363
"typeB_yamagata_2021_04.zip",60059802
"typeB_miyagi_2021_04.zip",131079777
"typeB_kushiro_2021_04.zip",59084685
"typeB_asahikawa_2021_04.zip",22238721
"typeB_hakodate_2021_04.zip",20551929
"typeB_sapporo_2021_04.zip",217233216
"typeB_toyama_2021_04.zip",71400423
"typeB_niigata_2021_04.zip",97055225
"typeB_nagano_2021_04.zip",131666618
"typeB_yamanashi_2021_04.zip",8165881
"typeB_kanagawa_2021_04.zip",303613944
"typeB_tokyo_2021_04.zip",246251673
"typeB_chiba_2021_04.zip",127754789
"typeB_saitama_2021_04.zip",139020895
"typeB_gumma_2021_04.zip",91033357
"typeB_tochigi_2021_04.zip",13218018
"typeB_hyogo_2021_04.zip",103847201
"typeB_osaka_2021_04.zip",259221398
"typeB_kyoto_2021_04.zip",114765901
"typeB_shiga_2021_04.zip",57283019
"typeB_mie_2021_04.zip",18672513
"typeB_aichi_2021_04.zip",56465552
"typeB_shizuoka_2021_04.zip",64139608
"typeB_gifu_2021_04.zip",14466252
"typeB_fukui_2021_04.zip",20503129
"typeB_ishikawa_2021_04.zip",64896056
"typeB_ehime_2021_04.zip",81149930
"typeB_kagawa_2021_04.zip",15244013
"typeB_tokushima_2021_04.zip",14376501
"typeB_yamaguchi_2021_04.zip",15092161
"typeB_hiroshima_2021_04.zip",15691927
"typeB_okayama_2021_04.zip",20545819
"typeB_shimane_2021_04.zip",22105493
"typeB_tottori_2021_04.zip",47406004
"typeB_wakayama_2021_04.zip",69042507
"typeB_nara_2021_04.zip",142984797
"typeB_okinawa_2021_04.zip",71702925
"typeB_kagoshima_2021_04.zip",96150311
"typeB_miyazaki_2021_04.zip",80956615
"typeB_oita_2021_04.zip",77848754
"typeB_kumamoto_2021_04.zip",132570773
"typeB_nagasaki_2021_04.zip",11579064
"typeB_saga_2021_04.zip",13725341
"typeB_fukuoka_2021_04.zip",263830175
"typeB_kochi_2021_04.zip",34153455
"typeB_aomori_2021_05.zip",77947228
"typeB_asahikawa_2021_05.zip",22902778
"typeB_hakodate_2021_05.zip",21306832
"typeB_iwate_2021_05.zip",145993858
"typeB_kitami_2021_05.zip",14364953
"typeB_kushiro_2021_05.zip",61159717
"typeB_miyagi_2021_05.zip",135796817
"typeB_sapporo_2021_05.zip",227076690
"typeB_akita_2021_05.zip",7878953
"typeB_chiba_2021_05.zip",131790114
"typeB_fukushima_2021_05.zip",57080897
"typeB_gumma_2021_05.zip",93838735
"typeB_ibaraki_2021_05.zip",182599239
"typeB_saitama_2021_05.zip",143260769
"typeB_tochigi_2021_05.zip",13615091
"typeB_yamagata_2021_05.zip",62048843
"typeB_aichi_2021_05.zip",58196537
"typeB_fukui_2021_05.zip",21116697
"typeB_gifu_2021_05.zip",14930843
"typeB_ishikawa_2021_05.zip",66944302
"typeB_kanagawa_2021_05.zip",313580249
"typeB_nagano_2021_05.zip",135788765
"typeB_niigata_2021_05.zip",100073415
"typeB_shizuoka_2021_05.zip",65856427
"typeB_tokyo_2021_05.zip",251756542
"typeB_toyama_2021_05.zip",73382460
"typeB_yamanashi_2021_05.zip",8526287
"typeB_hiroshima_2021_05.zip",16176622
"typeB_hyogo_2021_05.zip",106513753
"typeB_kyoto_2021_05.zip",117696673
"typeB_mie_2021_05.zip",19067545
"typeB_nara_2021_05.zip",147271722
"typeB_okayama_2021_05.zip",21169441
"typeB_osaka_2021_05.zip",268189387
"typeB_shiga_2021_05.zip",59138199
"typeB_shimane_2021_05.zip",22691120
"typeB_tottori_2021_05.zip",48262576
"typeB_wakayama_2021_05.zip",71449761
"typeB_ehime_2021_05.zip",83293644
"typeB_fukuoka_2021_05.zip",271902545
"typeB_kagawa_2021_05.zip",15685371
"typeB_kochi_2021_05.zip",35921394
"typeB_kumamoto_2021_05.zip",137264014
"typeB_miyazaki_2021_05.zip",83465749
"typeB_nagasaki_2021_05.zip",11876397
"typeB_oita_2021_05.zip",80094298
"typeB_saga_2021_05.zip",14174890
"typeB_tokushima_2021_05.zip",14776860
"typeB_yamaguchi_2021_05.zip",15562644
"typeB_kagoshima_2021_05.zip",99127770
"typeB_okinawa_2021_05.zip",73898680
"typeB_asahikawa_2021_06.zip",22179710
"typeB_hakodate_2021_06.zip",20580856
"typeB_kitami_2021_06.zip",13928140
"typeB_kushiro_2021_06.zip",59208016
"typeB_sapporo_2021_06.zip",220627789
"typeB_chiba_2021_06.zip",127335764
"typeB_saitama_2021_06.zip",138395930
"typeB_gumma_2021_06.zip",90952423
"typeB_tochigi_2021_06.zip",13634409
"typeB_ibaraki_2021_06.zip",176829955
"typeB_fukushima_2021_06.zip",55584608
"typeB_yamagata_2021_06.zip",60137476
"typeB_akita_2021_06.zip",7704824
"typeB_miyagi_2021_06.zip",131549116
"typeB_iwate_2021_06.zip",141026334
"typeB_aomori_2021_06.zip",75797331
"typeB_aichi_2021_06.zip",56433788
"typeB_shizuoka_2021_06.zip",63886540
"typeB_gifu_2021_06.zip",14573004
"typeB_fukui_2021_06.zip",20415980
"typeB_ishikawa_2021_06.zip",65023558
"typeB_toyama_2021_06.zip",71876607
"typeB_niigata_2021_06.zip",96662469
"typeB_nagano_2021_06.zip",131257235
"typeB_yamanashi_2021_06.zip",8286659
"typeB_kanagawa_2021_06.zip",303724616
"typeB_tokyo_2021_06.zip",246570792
"typeB_hiroshima_2021_06.zip",15696326
"typeB_okayama_2021_06.zip",20535343
"typeB_shimane_2021_06.zip",21982081
"typeB_tottori_2021_06.zip",46438121
"typeB_wakayama_2021_06.zip",69690014
"typeB_nara_2021_06.zip",142235258
"typeB_hyogo_2021_06.zip",103151083
"typeB_osaka_2021_06.zip",260344477
"typeB_kyoto_2021_06.zip",114627318
"typeB_shiga_2021_06.zip",56929218
"typeB_mie_2021_06.zip",18457698
"typeB_miyazaki_2021_06.zip",81051626
"typeB_oita_2021_06.zip",77640230
"typeB_kumamoto_2021_06.zip",132912948
"typeB_nagasaki_2021_06.zip",11513798
"typeB_saga_2021_06.zip",13768084
"typeB_fukuoka_2021_06.zip",263372424
"typeB_kochi_2021_06.zip",35241273
"typeB_ehime_2021_06.zip",81461934
"typeB_kagawa_2021_06.zip",15396290
"typeB_tokushima_2021_06.zip",14418899
"typeB_yamaguchi_2021_06.zip",15067386
"typeB_okinawa_2021_06.zip",71441171
"typeB_kagoshima_2021_06.zip",95394247
"typeB_kitami_2021_07.zip",14434691
"typeB_kushiro_2021_07.zip",61853411
"typeB_asahikawa_2021_07.zip",23025580
"typeB_hakodate_2021_07.zip",21237870
"typeB_sapporo_2021_07.zip",225568395
"typeB_chiba_2021_07.zip",131423989
"typeB_saitama_2021_07.zip",143205202
"typeB_gumma_2021_07.zip",94059291
"typeB_tochigi_2021_07.zip",14095091
"typeB_ibaraki_2021_07.zip",182836654
"typeB_fukushima_2021_07.zip",57466726
"typeB_yamagata_2021_07.zip",62199720
"typeB_akita_2021_07.zip",8007388
"typeB_miyagi_2021_07.zip",135787096
"typeB_iwate_2021_07.zip",145763976
"typeB_aomori_2021_07.zip",78446824
"typeB_aichi_2021_07.zip",58173516
"typeB_shizuoka_2021_07.zip",66176440
"typeB_gifu_2021_07.zip",15144391
"typeB_fukui_2021_07.zip",21191065
"typeB_ishikawa_2021_07.zip",68075795
"typeB_toyama_2021_07.zip",75180015
"typeB_niigata_2021_07.zip",99656412
"typeB_nagano_2021_07.zip",136360733
"typeB_yamanashi_2021_07.zip",8561390
"typeB_kanagawa_2021_07.zip",313667074
"typeB_tokyo_2021_07.zip",203889232
"typeB_hiroshima_2021_07.zip",16235477
"typeB_okayama_2021_07.zip",21219616
"typeB_shimane_2021_07.zip",22092903
"typeB_tottori_2021_07.zip",47906531
"typeB_wakayama_2021_07.zip",71757071
"typeB_nara_2021_07.zip",146086493
"typeB_hyogo_2021_07.zip",106585766
"typeB_osaka_2021_07.zip",268836679
"typeB_kyoto_2021_07.zip",118710419
"typeB_shiga_2021_07.zip",59183099
"typeB_mie_2021_07.zip",19041781
"typeB_okinawa_2021_07.zip",73789175
"typeB_kagoshima_2021_07.zip",98670871
"typeB_miyazaki_2021_07.zip",83667025
"typeB_oita_2021_07.zip",80235418
"typeB_kumamoto_2021_07.zip",137120183
"typeB_nagasaki_2021_07.zip",11889253
"typeB_saga_2021_07.zip",14226869
"typeB_fukuoka_2021_07.zip",272393411
"typeB_kochi_2021_07.zip",36405353
"typeB_ehime_2021_07.zip",84193695
"typeB_kagawa_2021_07.zip",15876167
"typeB_tokushima_2021_07.zip",14911541
"typeB_yamaguchi_2021_07.zip",15587402
"typeB_chiba_2021_08.zip",131292090
"typeB_saitama_2021_08.zip",142182997
"typeB_gumma_2021_08.zip",93549197
"typeB_tochigi_2021_08.zip",13859306
"typeB_ibaraki_2021_08.zip",181908555
"typeB_fukushima_2021_08.zip",57117360
"typeB_yamagata_2021_08.zip",62176209
"typeB_akita_2021_08.zip",7851294
"typeB_miyagi_2021_08.zip",135524085
"typeB_iwate_2021_08.zip",145472104
"typeB_aomori_2021_08.zip",78003474
"typeB_kitami_2021_08.zip",14381559
"typeB_kushiro_2021_08.zip",61433921
"typeB_asahikawa_2021_08.zip",22942876
"typeB_hakodate_2021_08.zip",21104262
"typeB_sapporo_2021_08.zip",227770610
"typeB_aichi_2021_08.zip",58079873
"typeB_shizuoka_2021_08.zip",65855920
"typeB_gifu_2021_08.zip",14943931
"typeB_fukui_2021_08.zip",21049834
"typeB_ishikawa_2021_08.zip",67869336
"typeB_toyama_2021_08.zip",73807897
"typeB_niigata_2021_08.zip",99521593
"typeB_nagano_2021_08.zip",136227970
"typeB_yamanashi_2021_08.zip",8545157
"typeB_kanagawa_2021_08.zip",313230973
"typeB_tokyo_2021_08.zip",253803669
"typeB_hiroshima_2021_08.zip",16156509
"typeB_okayama_2021_08.zip",21167031
"typeB_shimane_2021_08.zip",22603987
"typeB_tottori_2021_08.zip",47317116
"typeB_wakayama_2021_08.zip",71294757
"typeB_nara_2021_08.zip",145731397
"typeB_hyogo_2021_08.zip",106075237
"typeB_osaka_2021_08.zip",268263074
"typeB_kyoto_2021_08.zip",117919822
"typeB_shiga_2021_08.zip",58543356
"typeB_mie_2021_08.zip",18966352
"typeB_okinawa_2021_08.zip",73128940
"typeB_kagoshima_2021_08.zip",97718195
"typeB_miyazaki_2021_08.zip",83151980
"typeB_oita_2021_08.zip",79986992
"typeB_kumamoto_2021_08.zip",137022767
"typeB_nagasaki_2021_08.zip",11801446
"typeB_saga_2021_08.zip",14204884
"typeB_fukuoka_2021_08.zip",269177497
"typeB_kochi_2021_08.zip",36059832
"typeB_ehime_2021_08.zip",83626588
"typeB_kagawa_2021_08.zip",15819418
"typeB_tokushima_2021_08.zip",14874916
"typeB_yamaguchi_2021_08.zip",15471757
"typeB_asahikawa_2021_09.zip",22132961
"typeB_hakodate_2021_09.zip",20159507
"typeB_kitami_2021_09.zip",13849244
"typeB_kushiro_2021_09.zip",59194089
"typeB_sapporo_2021_09.zip",219963494
"typeB_akita_2021_09.zip",7592312
"typeB_aomori_2021_09.zip",75236114
"typeB_fukushima_2021_09.zip",55224100
"typeB_gumma_2021_09.zip",90553798
"typeB_ibaraki_2021_09.zip",175875469
"typeB_iwate_2021_09.zip",140002252
"typeB_miyagi_2021_09.zip",131271020
"typeB_saitama_2021_09.zip",137143391
"typeB_tochigi_2021_09.zip",13384993
"typeB_yamagata_2021_09.zip",59985299
"typeB_chiba_2021_09.zip",126643284
"typeB_fukui_2021_09.zip",20260051
"typeB_gifu_2021_09.zip",14340182
"typeB_ishikawa_2021_09.zip",65125005
"typeB_kanagawa_2021_09.zip",303283785
"typeB_nagano_2021_09.zip",130837325
"typeB_niigata_2021_09.zip",95927417
"typeB_tokyo_2021_09.zip",246157732
"typeB_toyama_2021_09.zip",71224902
"typeB_yamanashi_2021_09.zip",8243926
"typeB_aichi_2021_09.zip",55909176
"typeB_hyogo_2021_09.zip",102786493
"typeB_kyoto_2021_09.zip",114056551
"typeB_mie_2021_09.zip",18247012
"typeB_nara_2021_09.zip",141080096
"typeB_osaka_2021_09.zip",258607878
"typeB_shiga_2021_09.zip",56147057
"typeB_shizuoka_2021_09.zip",64101057
"typeB_tottori_2021_09.zip",45845357
"typeB_wakayama_2021_09.zip",68992022
"typeB_ehime_2021_09.zip",80591370
"typeB_fukuoka_2021_09.zip",261165587
"typeB_hiroshima_2021_09.zip",15566794
"typeB_kagawa_2021_09.zip",15272093
"typeB_kochi_2021_09.zip",34359068
"typeB_okayama_2021_09.zip",20546830
"typeB_saga_2021_09.zip",13773652
"typeB_shimane_2021_09.zip",21835494
"typeB_tokushima_2021_09.zip",14329917
"typeB_yamaguchi_2021_09.zip",15013362
"typeB_kagoshima_2021_09.zip",94324031
"typeB_kumamoto_2021_09.zip",132623144
"typeB_miyazaki_2021_09.zip",80320558
"typeB_nagasaki_2021_09.zip",11506117
"typeB_oita_2021_09.zip",77474400
"typeB_okinawa_2021_09.zip",70833474
"typeB_asahikawa_2021_10.zip",23085795
"typeB_hakodate_2021_10.zip",20765291
"typeB_kushiro_2021_10.zip",61041218
"typeB_sapporo_2021_10.zip",226995870
"typeB_akita_2021_10.zip",7892359
"typeB_aomori_2021_10.zip",77929991
"typeB_fukushima_2021_10.zip",57291332
"typeB_iwate_2021_10.zip",144038168
"typeB_kitami_2021_10.zip",14407061
"typeB_miyagi_2021_10.zip",135585725
"typeB_yamagata_2021_10.zip",61944686
"typeB_chiba_2021_10.zip",130442314
"typeB_gumma_2021_10.zip",93774762
"typeB_ibaraki_2021_10.zip",181789347
"typeB_kanagawa_2021_10.zip",313258901
"typeB_saitama_2021_10.zip",141964446
"typeB_tochigi_2021_10.zip",13952213
"typeB_tokyo_2021_10.zip",252522993
"typeB_yamanashi_2021_10.zip",8607912
"typeB_aichi_2021_10.zip",57930508
"typeB_fukui_2021_10.zip",21059596
"typeB_gifu_2021_10.zip",14886624
"typeB_ishikawa_2021_10.zip",66729470
"typeB_nagano_2021_10.zip",135660723
"typeB_niigata_2021_10.zip",99116346
"typeB_shizuoka_2021_10.zip",66087145
"typeB_toyama_2021_10.zip",75012809
"typeB_hyogo_2021_10.zip",106385566
"typeB_kyoto_2021_10.zip",117835979
"typeB_mie_2021_10.zip",18991501
"typeB_nara_2021_10.zip",145998692
"typeB_osaka_2021_10.zip",265447733
"typeB_shiga_2021_10.zip",58069423
"typeB_tottori_2021_10.zip",49196616
"typeB_wakayama_2021_10.zip",71181301
"typeB_ehime_2021_10.zip",83598513
"typeB_hiroshima_2021_10.zip",16119100
"typeB_kagawa_2021_10.zip",15821721
"typeB_kochi_2021_10.zip",36069896
"typeB_okayama_2021_10.zip",21264462
"typeB_shimane_2021_10.zip",22661133
"typeB_tokushima_2021_10.zip",14903041
"typeB_yamaguchi_2021_10.zip",15543059
"typeB_fukuoka_2021_10.zip",271221251
"typeB_kagoshima_2021_10.zip",97531795
"typeB_kumamoto_2021_10.zip",136383209
"typeB_miyazaki_2021_10.zip",83322859
"typeB_nagasaki_2021_10.zip",11912283
"typeB_oita_2021_10.zip",80079407
"typeB_okinawa_2021_10.zip",73713429
"typeB_saga_2021_10.zip",14255617
"typeB_sapporo_2021_11.zip",218796884
"typeB_kushiro_2021_11.zip",58775860
"typeB_hakodate_2021_11.zip",19881263
"typeB_asahikawa_2021_11.zip",22275165
"typeB_yamagata_2021_11.zip",59954793
"typeB_miyagi_2021_11.zip",130377052
"typeB_kitami_2021_11.zip",13959320
"typeB_iwate_2021_11.zip",140396325
"typeB_ibaraki_2021_11.zip",175012906
"typeB_fukushima_2021_11.zip",55509286
"typeB_aomori_2021_11.zip",75612096
"typeB_akita_2021_11.zip",7658351
"typeB_tochigi_2021_11.zip",13497678
"typeB_gumma_2021_11.zip",90505361
"typeB_saitama_2021_11.zip",136744728
"typeB_chiba_2021_11.zip",126221642
"typeB_tokyo_2021_11.zip",248846427
"typeB_yamanashi_2021_11.zip",8303626
"typeB_niigata_2021_11.zip",95755713
"typeB_nagano_2021_11.zip",131181494
"typeB_kanagawa_2021_11.zip",300935000
"typeB_aichi_2021_11.zip",55338245
"typeB_fukui_2021_11.zip",20494278
"typeB_gifu_2021_11.zip",14525322
"typeB_ishikawa_2021_11.zip",64957999
"typeB_kyoto_2021_11.zip",114768689
"typeB_mie_2021_11.zip",18551682
"typeB_shiga_2021_11.zip",54900598
"typeB_shizuoka_2021_11.zip",63422460
"typeB_toyama_2021_11.zip",72240042
"typeB_hiroshima_2021_11.zip",15574288
"typeB_hyogo_2021_11.zip",102110480
"typeB_nara_2021_11.zip",141039488
"typeB_okayama_2021_11.zip",20529629
"typeB_osaka_2021_11.zip",256788233
"typeB_shimane_2021_11.zip",21900139
"typeB_tottori_2021_11.zip",47435699
"typeB_wakayama_2021_11.zip",68352272
"typeB_yamaguchi_2021_11.zip",15068731
"typeB_ehime_2021_11.zip",80820358
"typeB_fukuoka_2021_11.zip",262049548
"typeB_kagawa_2021_11.zip",15348283
"typeB_kochi_2021_11.zip",34959614
"typeB_kumamoto_2021_11.zip",131437478
"typeB_nagasaki_2021_11.zip",11553417
"typeB_oita_2021_11.zip",77312508
"typeB_saga_2021_11.zip",13675376
"typeB_tokushima_2021_11.zip",14406044
"typeB_kagoshima_2021_11.zip",93909466
"typeB_miyazaki_2021_11.zip",80380807
"typeB_okinawa_2021_11.zip",71711208
"typeB_ibaraki_2021_12.zip",179177172
"typeB_fukushima_2021_12.zip",56359935
"typeB_yamagata_2021_12.zip",61959224
"typeB_akita_2021_12.zip",7921451
"typeB_miyagi_2021_12.zip",134908304
"typeB_iwate_2021_12.zip",144605385
"typeB_aomori_2021_12.zip",77562991
"typeB_kitami_2021_12.zip",14473926
"typeB_kushiro_2021_12.zip",60786997
"typeB_asahikawa_2021_12.zip",23050543
"typeB_hakodate_2021_12.zip",20705825
"typeB_sapporo_2021_12.zip",223285313
"typeB_niigata_2021_12.zip",98770659
"typeB_nagano_2021_12.zip",134265636
"typeB_yamanashi_2021_12.zip",8560826
"typeB_kanagawa_2021_12.zip",312993968
"typeB_tokyo_2021_12.zip",260492035
"typeB_chiba_2021_12.zip",130928640
"typeB_saitama_2021_12.zip",141918310
"typeB_gumma_2021_12.zip",93644568
"typeB_tochigi_2021_12.zip",13580082
"typeB_kyoto_2021_12.zip",118974009
"typeB_shiga_2021_12.zip",53773416
"typeB_mie_2021_12.zip",19084279
"typeB_aichi_2021_12.zip",56915404
"typeB_shizuoka_2021_12.zip",65545130
"typeB_gifu_2021_12.zip",15036502
"typeB_fukui_2021_12.zip",21192259
"typeB_ishikawa_2021_12.zip",67330173
"typeB_toyama_2021_12.zip",74600084
"typeB_yamaguchi_2021_12.zip",15588918
"typeB_hiroshima_2021_12.zip",16124234
"typeB_okayama_2021_12.zip",21231832
"typeB_shimane_2021_12.zip",22560600
"typeB_tottori_2021_12.zip",48064717
"typeB_wakayama_2021_12.zip",70443879
"typeB_nara_2021_12.zip",144664636
"typeB_hyogo_2021_12.zip",106125115
"typeB_osaka_2021_12.zip",265414345
"typeB_oita_2021_12.zip",79962815
"typeB_kumamoto_2021_12.zip",136717112
"typeB_nagasaki_2021_12.zip",11979983
"typeB_saga_2021_12.zip",14148657
"typeB_fukuoka_2021_12.zip",269738039
"typeB_kochi_2021_12.zip",35946751
"typeB_ehime_2021_12.zip",83695468
"typeB_kagawa_2021_12.zip",15897270
"typeB_tokushima_2021_12.zip",14918415
"typeB_okinawa_2021_12.zip",74001399
"typeB_kagoshima_2021_12.zip",96825129
"typeB_miyazaki_2021_12.zip",83165660
"typeB_kitami_2022_01.zip",14385538
"typeB_kushiro_2022_01.zip",60166754
"typeB_asahikawa_2022_01.zip",22712608
"typeB_hakodate_2022_01.zip",20526162
"typeB_sapporo_2022_01.zip",216307417
"typeB_saitama_2022_01.zip",140349123
"typeB_gumma_2022_01.zip",92787556
"typeB_tochigi_2022_01.zip",13316841
"typeB_ibaraki_2022_01.zip",179151910
"typeB_fukushima_2022_01.zip",56841287
"typeB_yamagata_2022_01.zip",61706288
"typeB_akita_2022_01.zip",7805516
"typeB_miyagi_2022_01.zip",134376584
"typeB_iwate_2022_01.zip",143241509
"typeB_aomori_2022_01.zip",76137817
"typeB_gifu_2022_01.zip",14753822
"typeB_fukui_2022_01.zip",20916959
"typeB_ishikawa_2022_01.zip",66524041
"typeB_toyama_2022_01.zip",72888315
"typeB_niigata_2022_01.zip",97986190
"typeB_nagano_2022_01.zip",132718327
"typeB_yamanashi_2022_01.zip",8406208
"typeB_kanagawa_2022_01.zip",312171601
"typeB_tokyo_2022_01.zip",257579617
"typeB_chiba_2022_01.zip",130161793
"typeB_tottori_2022_01.zip",46537134
"typeB_wakayama_2022_01.zip",69906298
"typeB_nara_2022_01.zip",142529807
"typeB_hyogo_2022_01.zip",105885903
"typeB_osaka_2022_01.zip",263507147
"typeB_kyoto_2022_01.zip",118542479
"typeB_shiga_2022_01.zip",52887666
"typeB_mie_2022_01.zip",18985878
"typeB_aichi_2022_01.zip",56815061
"typeB_shizuoka_2022_01.zip",64913866
"typeB_saga_2022_01.zip",14145086
"typeB_fukuoka_2022_01.zip",265859262
"typeB_kochi_2022_01.zip",34750266
"typeB_ehime_2022_01.zip",83106344
"typeB_kagawa_2022_01.zip",15767883
"typeB_tokushima_2022_01.zip",14843134
"typeB_yamaguchi_2022_01.zip",15452078
"typeB_hiroshima_2022_01.zip",15992692
"typeB_okayama_2022_01.zip",21137982
"typeB_shimane_2022_01.zip",22289609
"typeB_okinawa_2022_01.zip",73208967
"typeB_kagoshima_2022_01.zip",96215879
"typeB_miyazaki_2022_01.zip",81524715
"typeB_oita_2022_01.zip",79620502
"typeB_kumamoto_2022_01.zip",135345524
"typeB_nagasaki_2022_01.zip",11893688
"typeB_kanagawa_2022_02.zip",282260607
"typeB_okinawa_2022_02.zip",65591570
"typeB_kagoshima_2022_02.zip",87241649
"typeB_miyazaki_2022_02.zip",74545553
"typeB_oita_2022_02.zip",71567258
"typeB_nagasaki_2022_02.zip",10714838
"typeB_kumamoto_2022_02.zip",122797750
"typeB_saga_2022_02.zip",12730967
"typeB_fukuoka_2022_02.zip",239753121
"typeB_kochi_2022_02.zip",27941877
"typeB_ehime_2022_02.zip",75220749
"typeB_kagawa_2022_02.zip",14144426
